CustomerKey,AnnualIncome
22602,"$10,000 "
22603,"$10,000 "
22604,"$20,000 "
22605,"$20,000 "
22606,"$20,000 "
22607,"$20,000 "
22608,"$10,000 "
22609,"$30,000 "
22610,"$30,000 "
22611,"$40,000 "
22612,"$20,000 "
22613,"$20,000 "
22614,"$30,000 "
22615,"$30,000 "
22616,"$40,000 "
22618,"$40,000 "
22619,"$50,000 "
22620,"$50,000 "
22621,"$50,000 "
22622,"$10,000 "
22623,"$10,000 "
22624,"$10,000 "
22625,"$10,000 "
22626,"$10,000 "
22627,"$20,000 "
22628,"$20,000 "
22629,"$40,000 "
22630,"$30,000 "
22631,"$30,000 "
22632,"$40,000 "
22633,"$40,000 "
22634,"$40,000 "
22635,"$40,000 "
22636,"$40,000 "
22637,"$40,000 "
22638,"$10,000 "
22639,"$20,000 "
22640,"$20,000 "
22641,"$20,000 "
22642,"$20,000 "
22643,"$20,000 "
22644,"$30,000 "
22645,"$30,000 "
22646,"$20,000 "
22647,"$40,000 "
22648,"$40,000 "
22649,"$30,000 "
22650,"$30,000 "
22651,"$30,000 "
22652,"$20,000 "
22653,"$20,000 "
22654,"$20,000 "
22655,"$20,000 "
22656,"$10,000 "
22657,"$10,000 "
22658,"$20,000 "
22659,"$20,000 "
22660,"$20,000 "
22661,"$30,000 "
22662,"$30,000 "
22663,"$30,000 "
22664,"$40,000 "
22665,"$40,000 "
22666,"$40,000 "
22667,"$40,000 "
22668,"$40,000 "
22669,"$40,000 "
22671,"$30,000 "
22672,"$30,000 "
22673,"$30,000 "
22674,"$30,000 "
22675,"$30,000 "
22676,"$30,000 "
22677,"$30,000 "
22678,"$40,000 "
22679,"$40,000 "
22680,"$40,000 "
22681,"$30,000 "
22682,"$30,000 "
22683,"$30,000 "
22684,"$40,000 "
22685,"$30,000 "
22686,"$30,000 "
22688,"$30,000 "
22689,"$30,000 "
22690,"$40,000 "
22691,"$40,000 "
22692,"$40,000 "
22693,"$40,000 "
22695,"$30,000 "
22696,"$20,000 "
22697,"$20,000 "
22698,"$10,000 "
22699,"$10,000 "
22700,"$10,000 "
22701,"$20,000 "
22702,"$20,000 "
22703,"$20,000 "
22704,"$20,000 "
22705,"$20,000 "
22706,"$30,000 "
22707,"$30,000 "
22708,"$10,000 "
22709,"$20,000 "
22710,"$20,000 "
22711,"$30,000 "
22712,"$30,000 "
22713,"$70,000 "
22714,"$90,000 "
22715,"$90,000 "
22716,"$100,000 "
22717,"$100,000 "
22718,"$110,000 "
22719,"$110,000 "
22720,"$130,000 "
22721,"$40,000 "
22722,"$70,000 "
22723,"$60,000 "
22724,"$70,000 "
22725,"$60,000 "
22726,"$60,000 "
22727,"$60,000 "
22728,"$70,000 "
22729,"$70,000 "
22730,"$70,000 "
22731,"$70,000 "
22732,"$80,000 "
22733,"$80,000 "
22735,"$40,000 "
22736,"$40,000 "
22737,"$70,000 "
22738,"$70,000 "
22739,"$70,000 "
22740,"$40,000 "
22741,"$40,000 "
22742,"$40,000 "
22743,"$40,000 "
22744,"$40,000 "
22745,"$40,000 "
22746,"$70,000 "
22747,"$70,000 "
22748,"$70,000 "
22749,"$70,000 "
22750,"$70,000 "
22751,"$60,000 "
22752,"$60,000 "
22753,"$70,000 "
22754,"$70,000 "
22755,"$70,000 "
22756,"$70,000 "
22757,"$70,000 "
22758,"$60,000 "
22759,"$60,000 "
22760,"$60,000 "
22761,"$60,000 "
22762,"$60,000 "
22763,"$60,000 "
22764,"$60,000 "
22765,"$60,000 "
22766,"$60,000 "
22767,"$60,000 "
22768,"$60,000 "
22769,"$60,000 "
22770,"$70,000 "
22771,"$40,000 "
22772,"$40,000 "
22773,"$60,000 "
22774,"$60,000 "
22775,"$60,000 "
22776,"$70,000 "
22777,"$60,000 "
22778,"$60,000 "
22779,"$60,000 "
22780,"$60,000 "
22781,"$70,000 "
22782,"$70,000 "
22783,"$70,000 "
22784,"$70,000 "
22785,"$70,000 "
22786,"$70,000 "
22787,"$70,000 "
22788,"$70,000 "
22789,"$70,000 "
22790,"$70,000 "
22791,"$60,000 "
22792,"$70,000 "
22793,"$70,000 "
22794,"$130,000 "
22795,"$110,000 "
22796,"$110,000 "
22797,"$130,000 "
22799,"$120,000 "
22800,"$90,000 "
22801,"$110,000 "
22802,"$120,000 "
22803,"$130,000 "
22805,"$80,000 "
22806,"$90,000 "
22807,"$130,000 "
22808,"$170,000 "
22809,"$80,000 "
22810,"$90,000 "
22812,"$120,000 "
22813,"$130,000 "
22814,"$100,000 "
22815,"$100,000 "
22816,"$120,000 "
22817,"$120,000 "
22818,"$150,000 "
22819,"$80,000 "
22820,"$100,000 "
22821,"$130,000 "
22822,"$170,000 "
22823,"$160,000 "
22824,"$80,000 "
22825,"$120,000 "
22826,"$130,000 "
22827,"$80,000 "
22828,"$160,000 "
22829,"$80,000 "
22830,"$120,000 "
22831,"$70,000 "
22832,"$70,000 "
22833,"$80,000 "
22834,"$100,000 "
22835,"$100,000 "
22836,"$110,000 "
22837,"$120,000 "
22838,"$130,000 "
22839,"$60,000 "
22840,"$70,000 "
22841,"$70,000 "
22842,"$70,000 "
22843,"$70,000 "
22844,"$70,000 "
22845,"$80,000 "
22846,"$80,000 "
22847,"$80,000 "
22848,"$80,000 "
22849,"$80,000 "
22850,"$130,000 "
22851,"$90,000 "
22852,"$80,000 "
22853,"$80,000 "
22854,"$100,000 "
22855,"$110,000 "
22856,"$80,000 "
22857,"$110,000 "
22858,"$130,000 "
22859,"$90,000 "
22860,"$100,000 "
22862,"$110,000 "
22863,"$70,000 "
22864,"$90,000 "
22865,"$80,000 "
22866,"$30,000 "
22867,"$20,000 "
22868,"$20,000 "
22869,"$20,000 "
22870,"$30,000 "
22871,"$70,000 "
22872,"$70,000 "
22873,"$70,000 "
22874,"$40,000 "
22875,"$40,000 "
22876,"$40,000 "
22877,"$60,000 "
22878,"$60,000 "
22879,"$60,000 "
22880,"$40,000 "
22881,"$40,000 "
22882,"$50,000 "
22883,"$50,000 "
22884,"$50,000 "
22885,"$60,000 "
22886,"$60,000 "
22887,"$60,000 "
22888,"$60,000 "
22889,"$60,000 "
22890,"$60,000 "
22891,"$60,000 "
22892,"$70,000 "
22893,"$70,000 "
22894,"$70,000 "
22895,"$70,000 "
22896,"$60,000 "
22897,"$60,000 "
22898,"$60,000 "
22899,"$60,000 "
22900,"$60,000 "
22901,"$60,000 "
22902,"$70,000 "
22903,"$80,000 "
22904,"$90,000 "
22905,"$90,000 "
22906,"$90,000 "
22907,"$60,000 "
22908,"$90,000 "
22909,"$60,000 "
22910,"$60,000 "
22911,"$70,000 "
22912,"$110,000 "
22913,"$120,000 "
22914,"$70,000 "
22915,"$70,000 "
22916,"$70,000 "
22917,"$80,000 "
22918,"$80,000 "
22919,"$80,000 "
22920,"$60,000 "
22921,"$70,000 "
22922,"$70,000 "
22923,"$60,000 "
22924,"$60,000 "
22925,"$60,000 "
22926,"$60,000 "
22927,"$60,000 "
22928,"$70,000 "
22929,"$90,000 "
22930,"$90,000 "
22931,"$100,000 "
22932,"$70,000 "
22933,"$60,000 "
22934,"$60,000 "
22935,"$60,000 "
22936,"$60,000 "
22937,"$60,000 "
22938,"$60,000 "
22939,"$60,000 "
22940,"$100,000 "
22941,"$100,000 "
22942,"$60,000 "
22943,"$60,000 "
22944,"$90,000 "
22945,"$90,000 "
22946,"$90,000 "
22947,"$40,000 "
22948,"$70,000 "
22949,"$50,000 "
22950,"$70,000 "
22951,"$70,000 "
22952,"$70,000 "
22953,"$70,000 "
22954,"$70,000 "
22955,"$70,000 "
22957,"$70,000 "
22958,"$60,000 "
22960,"$70,000 "
22961,"$70,000 "
22962,"$70,000 "
22963,"$70,000 "
22964,"$30,000 "
22965,"$30,000 "
22966,"$80,000 "
22967,"$30,000 "
22968,"$40,000 "
22969,"$40,000 "
22970,"$40,000 "
22971,"$30,000 "
22972,"$40,000 "
22973,"$10,000 "
22974,"$30,000 "
22975,"$30,000 "
22976,"$40,000 "
22977,"$40,000 "
22978,"$40,000 "
22979,"$30,000 "
22980,"$40,000 "
22981,"$40,000 "
22983,"$30,000 "
22984,"$40,000 "
22985,"$40,000 "
22986,"$30,000 "
22987,"$40,000 "
22988,"$40,000 "
22989,"$40,000 "
22990,"$40,000 "
22991,"$50,000 "
22993,"$70,000 "
22994,"$80,000 "
22995,"$80,000 "
22996,"$80,000 "
22997,"$80,000 "
22998,"$80,000 "
22999,"$80,000 "
23000,"$110,000 "
23001,"$120,000 "
23002,"$90,000 "
23003,"$100,000 "
23004,"$130,000 "
23005,"$40,000 "
23006,"$30,000 "
23007,"$30,000 "
23008,"$20,000 "
23009,"$40,000 "
23010,"$40,000 "
23011,"$30,000 "
23012,"$20,000 "
23013,"$20,000 "
23014,"$20,000 "
23015,"$70,000 "
23016,"$70,000 "
23017,"$70,000 "
23018,"$70,000 "
23019,"$60,000 "
23020,"$90,000 "
23021,"$100,000 "
23022,"$80,000 "
23023,"$90,000 "
23024,"$100,000 "
23025,"$100,000 "
23026,"$120,000 "
23027,"$130,000 "
23028,"$130,000 "
23029,"$80,000 "
23030,"$90,000 "
23031,"$90,000 "
23032,"$130,000 "
23033,"$130,000 "
23034,"$130,000 "
23035,"$130,000 "
23036,"$130,000 "
23037,"$80,000 "
23038,"$60,000 "
23039,"$60,000 "
23040,"$60,000 "
23041,"$70,000 "
23042,"$70,000 "
23043,"$70,000 "
23044,"$70,000 "
23045,"$70,000 "
23046,"$40,000 "
23048,"$40,000 "
23049,"$50,000 "
23050,"$50,000 "
23052,"$130,000 "
23054,"$90,000 "
23055,"$100,000 "
23056,"$120,000 "
23057,"$60,000 "
23058,"$70,000 "
23059,"$70,000 "
23060,"$40,000 "
23061,"$40,000 "
23062,"$60,000 "
23063,"$60,000 "
23064,"$60,000 "
23065,"$60,000 "
23066,"$60,000 "
23067,"$60,000 "
23068,"$60,000 "
23069,"$70,000 "
23070,"$70,000 "
23071,"$70,000 "
23072,"$80,000 "
23073,"$80,000 "
23074,"$50,000 "
23075,"$60,000 "
23076,"$60,000 "
23077,"$20,000 "
23078,"$10,000 "
23079,"$30,000 "
23080,"$60,000 "
23081,"$70,000 "
23082,"$70,000 "
23083,"$40,000 "
23084,"$40,000 "
23085,"$20,000 "
23086,"$20,000 "
23087,"$20,000 "
23088,"$40,000 "
23089,"$40,000 "
23090,"$40,000 "
23091,"$60,000 "
23092,"$70,000 "
23093,"$70,000 "
23094,"$20,000 "
23095,"$20,000 "
23096,"$20,000 "
23097,"$30,000 "
23098,"$30,000 "
23099,"$30,000 "
23100,"$30,000 "
23101,"$30,000 "
23102,"$30,000 "
23103,"$40,000 "
23104,"$40,000 "
23105,"$40,000 "
23106,"$70,000 "
23107,"$70,000 "
23108,"$40,000 "
23109,"$40,000 "
23110,"$60,000 "
23111,"$60,000 "
23112,"$50,000 "
23113,"$60,000 "
23115,"$60,000 "
23116,"$80,000 "
23117,"$80,000 "
23118,"$80,000 "
23119,"$70,000 "
23120,"$70,000 "
23121,"$70,000 "
23122,"$110,000 "
23123,"$110,000 "
23124,"$80,000 "
23125,"$80,000 "
23126,"$60,000 "
23127,"$60,000 "
23128,"$110,000 "
23129,"$120,000 "
23130,"$120,000 "
23131,"$70,000 "
23132,"$70,000 "
23133,"$60,000 "
23134,"$60,000 "
23135,"$70,000 "
23136,"$80,000 "
23137,"$80,000 "
23138,"$90,000 "
23139,"$60,000 "
23140,"$60,000 "
23141,"$70,000 "
23142,"$70,000 "
23143,"$50,000 "
23144,"$50,000 "
23145,"$60,000 "
23146,"$70,000 "
23147,"$40,000 "
23148,"$40,000 "
23149,"$40,000 "
23150,"$40,000 "
23151,"$40,000 "
23152,"$40,000 "
23153,"$50,000 "
23154,"$50,000 "
23155,"$50,000 "
23156,"$60,000 "
23157,"$60,000 "
23158,"$60,000 "
23159,"$70,000 "
23160,"$70,000 "
23161,"$70,000 "
23162,"$70,000 "
23163,"$80,000 "
23164,"$60,000 "
23165,"$60,000 "
23166,"$40,000 "
23167,"$70,000 "
23168,"$70,000 "
23169,"$70,000 "
23170,"$70,000 "
23171,"$40,000 "
23172,"$60,000 "
23173,"$60,000 "
23174,"$70,000 "
23175,"$80,000 "
23176,"$50,000 "
23177,"$50,000 "
23178,"$50,000 "
23179,"$60,000 "
23180,"$60,000 "
23181,"$60,000 "
23182,"$60,000 "
23183,"$60,000 "
23184,"$60,000 "
23185,"$70,000 "
23186,"$70,000 "
23187,"$70,000 "
23188,"$70,000 "
23189,"$80,000 "
23190,"$20,000 "
23191,"$40,000 "
23192,"$40,000 "
23193,"$50,000 "
23194,"$50,000 "
23195,"$50,000 "
23196,"$50,000 "
23197,"$50,000 "
23198,"$50,000 "
23199,"$50,000 "
23200,"$50,000 "
23201,"$50,000 "
23202,"$50,000 "
23203,"$50,000 "
23204,"$40,000 "
23205,"$40,000 "
23206,"$40,000 "
23207,"$60,000 "
23208,"$50,000 "
23209,"$60,000 "
23210,"$70,000 "
23211,"$70,000 "
23212,"$70,000 "
23213,"$70,000 "
23214,"$70,000 "
23215,"$70,000 "
23216,"$60,000 "
23217,"$60,000 "
23218,"$30,000 "
23219,"$30,000 "
23220,"$30,000 "
23221,"$20,000 "
23222,"$30,000 "
23223,"$40,000 "
23224,"$40,000 "
23225,"$40,000 "
23226,"$30,000 "
23227,"$30,000 "
23228,"$20,000 "
23229,"$20,000 "
23230,"$30,000 "
23231,"$30,000 "
23232,"$30,000 "
23233,"$40,000 "
23234,"$40,000 "
23235,"$40,000 "
23236,"$40,000 "
23237,"$40,000 "
23238,"$40,000 "
23239,"$40,000 "
23240,"$40,000 "
23241,"$40,000 "
23242,"$50,000 "
23243,"$40,000 "
23244,"$60,000 "
23245,"$60,000 "
23246,"$60,000 "
23247,"$60,000 "
23248,"$10,000 "
23249,"$20,000 "
23250,"$20,000 "
23251,"$20,000 "
23252,"$20,000 "
23253,"$20,000 "
23254,"$20,000 "
23255,"$20,000 "
23256,"$30,000 "
23257,"$40,000 "
23258,"$30,000 "
23259,"$30,000 "
23260,"$30,000 "
23261,"$30,000 "
23262,"$30,000 "
23263,"$30,000 "
23264,"$40,000 "
23265,"$40,000 "
23266,"$40,000 "
23267,"$40,000 "
23268,"$40,000 "
23269,"$40,000 "
23270,"$40,000 "
23271,"$30,000 "
23272,"$30,000 "
23273,"$30,000 "
23274,"$30,000 "
23275,"$30,000 "
23276,"$30,000 "
23277,"$30,000 "
23278,"$30,000 "
23279,"$30,000 "
23280,"$30,000 "
23281,"$40,000 "
23282,"$40,000 "
23283,"$40,000 "
23284,"$80,000 "
23285,"$80,000 "
23286,"$80,000 "
23287,"$40,000 "
23288,"$60,000 "
23289,"$60,000 "
23290,"$60,000 "
23291,"$60,000 "
23292,"$60,000 "
23293,"$60,000 "
23294,"$60,000 "
23295,"$60,000 "
23296,"$40,000 "
23297,"$40,000 "
23298,"$40,000 "
23299,"$90,000 "
23300,"$100,000 "
23301,"$120,000 "
23302,"$40,000 "
23303,"$40,000 "
23304,"$40,000 "
23305,"$10,000 "
23306,"$40,000 "
23307,"$10,000 "
23308,"$20,000 "
23309,"$20,000 "
23310,"$40,000 "
23311,"$40,000 "
23312,"$20,000 "
23313,"$20,000 "
23314,"$30,000 "
23315,"$30,000 "
23316,"$30,000 "
23317,"$10,000 "
23318,"$60,000 "
23319,"$70,000 "
23320,"$20,000 "
23321,"$20,000 "
23322,"$20,000 "
23323,"$20,000 "
23324,"$20,000 "
23325,"$20,000 "
23326,"$40,000 "
23327,"$30,000 "
23328,"$30,000 "
23330,"$40,000 "
23331,"$80,000 "
23332,"$80,000 "
23333,"$40,000 "
23334,"$40,000 "
23335,"$40,000 "
23336,"$40,000 "
23337,"$60,000 "
23338,"$60,000 "
23339,"$60,000 "
23340,"$70,000 "
23341,"$70,000 "
23342,"$70,000 "
23343,"$70,000 "
23344,"$70,000 "
23345,"$100,000 "
23346,"$100,000 "
23347,"$100,000 "
23348,"$100,000 "
23349,"$80,000 "
23350,"$80,000 "
23351,"$50,000 "
23352,"$60,000 "
23353,"$60,000 "
23354,"$60,000 "
23355,"$60,000 "
23356,"$60,000 "
23357,"$60,000 "
23358,"$60,000 "
23359,"$130,000 "
23360,"$130,000 "
23361,"$130,000 "
23362,"$70,000 "
23363,"$70,000 "
23364,"$40,000 "
23365,"$40,000 "
23366,"$60,000 "
23367,"$60,000 "
23368,"$60,000 "
23369,"$60,000 "
23370,"$70,000 "
23371,"$60,000 "
23372,"$60,000 "
23373,"$60,000 "
23374,"$70,000 "
23375,"$70,000 "
23376,"$70,000 "
23377,"$70,000 "
23378,"$70,000 "
23379,"$30,000 "
23380,"$40,000 "
23381,"$40,000 "
23382,"$60,000 "
23383,"$60,000 "
23384,"$60,000 "
23385,"$60,000 "
23386,"$40,000 "
23387,"$40,000 "
23388,"$40,000 "
23389,"$40,000 "
23390,"$60,000 "
23391,"$60,000 "
23392,"$60,000 "
23393,"$60,000 "
23394,"$60,000 "
23395,"$60,000 "
23396,"$60,000 "
23397,"$60,000 "
23398,"$60,000 "
23399,"$60,000 "
23400,"$60,000 "
23401,"$60,000 "
23402,"$60,000 "
23403,"$60,000 "
23404,"$60,000 "
23405,"$70,000 "
23406,"$70,000 "
23407,"$80,000 "
23408,"$90,000 "
23409,"$90,000 "
23410,"$100,000 "
23411,"$60,000 "
23412,"$60,000 "
23413,"$60,000 "
23414,"$60,000 "
23415,"$60,000 "
23416,"$60,000 "
23417,"$60,000 "
23418,"$60,000 "
23419,"$70,000 "
23420,"$110,000 "
23421,"$110,000 "
23422,"$120,000 "
23423,"$70,000 "
23424,"$70,000 "
23425,"$80,000 "
23426,"$80,000 "
23427,"$80,000 "
23428,"$80,000 "
23429,"$90,000 "
23430,"$70,000 "
23431,"$70,000 "
23432,"$70,000 "
23433,"$70,000 "
23434,"$70,000 "
23435,"$70,000 "
23436,"$70,000 "
23437,"$70,000 "
23438,"$70,000 "
23439,"$70,000 "
23440,"$10,000 "
23441,"$20,000 "
23443,"$30,000 "
23444,"$30,000 "
23445,"$30,000 "
23446,"$30,000 "
23447,"$30,000 "
23448,"$70,000 "
23449,"$60,000 "
23450,"$60,000 "
23451,"$60,000 "
23452,"$60,000 "
23453,"$70,000 "
23454,"$90,000 "
23455,"$80,000 "
23456,"$80,000 "
23457,"$80,000 "
23458,"$80,000 "
23459,"$60,000 "
23461,"$90,000 "
23462,"$100,000 "
23463,"$120,000 "
23464,"$130,000 "
23465,"$80,000 "
23466,"$90,000 "
23467,"$90,000 "
23468,"$130,000 "
23469,"$130,000 "
23470,"$130,000 "
23471,"$70,000 "
23472,"$70,000 "
23473,"$70,000 "
23474,"$80,000 "
23475,"$50,000 "
23476,"$80,000 "
23477,"$90,000 "
23478,"$90,000 "
23479,"$90,000 "
23480,"$90,000 "
23481,"$100,000 "
23483,"$110,000 "
23484,"$120,000 "
23485,"$80,000 "
23486,"$80,000 "
23487,"$70,000 "
23488,"$70,000 "
23489,"$80,000 "
23490,"$90,000 "
23491,"$100,000 "
23492,"$110,000 "
23493,"$130,000 "
23494,"$70,000 "
23495,"$70,000 "
23496,"$70,000 "
23497,"$70,000 "
23498,"$70,000 "
23499,"$70,000 "
23500,"$80,000 "
23501,"$90,000 "
23502,"$110,000 "
23503,"$80,000 "
23504,"$80,000 "
23505,"$110,000 "
23506,"$150,000 "
23507,"$70,000 "
23508,"$70,000 "
23509,"$70,000 "
23510,"$60,000 "
23511,"$60,000 "
23512,"$40,000 "
23513,"$40,000 "
23514,"$40,000 "
23515,"$40,000 "
23516,"$40,000 "
23517,"$30,000 "
23518,"$30,000 "
23519,"$30,000 "
23520,"$40,000 "
23521,"$60,000 "
23522,"$60,000 "
23523,"$60,000 "
23524,"$60,000 "
23525,"$60,000 "
23526,"$60,000 "
23527,"$60,000 "
23528,"$60,000 "
23529,"$60,000 "
23530,"$100,000 "
23531,"$60,000 "
23532,"$60,000 "
23533,"$90,000 "
23534,"$70,000 "
23535,"$80,000 "
23537,"$90,000 "
23538,"$70,000 "
23539,"$70,000 "
23540,"$60,000 "
23541,"$60,000 "
23542,"$60,000 "
23543,"$70,000 "
23544,"$90,000 "
23545,"$70,000 "
23546,"$60,000 "
23547,"$40,000 "
23548,"$30,000 "
23549,"$30,000 "
23550,"$40,000 "
23551,"$40,000 "
23552,"$40,000 "
23553,"$40,000 "
23554,"$40,000 "
23555,"$40,000 "
23556,"$40,000 "
23557,"$30,000 "
23558,"$30,000 "
23559,"$30,000 "
23560,"$40,000 "
23561,"$40,000 "
23562,"$30,000 "
23563,"$40,000 "
23564,"$30,000 "
23565,"$40,000 "
23566,"$30,000 "
23567,"$30,000 "
23569,"$30,000 "
23570,"$40,000 "
23571,"$40,000 "
23572,"$40,000 "
23573,"$40,000 "
23574,"$40,000 "
23575,"$40,000 "
23576,"$10,000 "
23577,"$40,000 "
23578,"$40,000 "
23579,"$40,000 "
23580,"$50,000 "
23581,"$50,000 "
23582,"$60,000 "
23583,"$60,000 "
23584,"$70,000 "
23585,"$70,000 "
23586,"$80,000 "
23587,"$80,000 "
23588,"$90,000 "
23589,"$100,000 "
23590,"$120,000 "
23591,"$80,000 "
23592,"$80,000 "
23593,"$120,000 "
23594,"$70,000 "
23595,"$110,000 "
23597,"$150,000 "
23598,"$150,000 "
23599,"$150,000 "
23600,"$100,000 "
23601,"$120,000 "
23602,"$120,000 "
23603,"$90,000 "
23604,"$110,000 "
23605,"$130,000 "
23606,"$130,000 "
23607,"$130,000 "
23608,"$150,000 "
23609,"$70,000 "
23610,"$70,000 "
23611,"$80,000 "
23612,"$90,000 "
23613,"$130,000 "
23614,"$130,000 "
23615,"$160,000 "
23616,"$120,000 "
23617,"$130,000 "
23618,"$170,000 "
23619,"$110,000 "
23620,"$160,000 "
23621,"$70,000 "
23622,"$110,000 "
23623,"$80,000 "
23624,"$90,000 "
23625,"$130,000 "
23626,"$90,000 "
23627,"$100,000 "
23628,"$120,000 "
23629,"$130,000 "
23630,"$160,000 "
23631,"$80,000 "
23632,"$120,000 "
23633,"$120,000 "
23634,"$130,000 "
23635,"$160,000 "
23636,"$160,000 "
23637,"$80,000 "
23638,"$120,000 "
23639,"$120,000 "
23640,"$70,000 "
23641,"$70,000 "
23642,"$70,000 "
23643,"$70,000 "
23644,"$70,000 "
23645,"$90,000 "
23646,"$80,000 "
23647,"$80,000 "
23648,"$90,000 "
23649,"$90,000 "
23650,"$120,000 "
23651,"$90,000 "
23652,"$90,000 "
23653,"$100,000 "
23654,"$130,000 "
23655,"$90,000 "
23656,"$90,000 "
23657,"$80,000 "
23658,"$110,000 "
23659,"$110,000 "
23660,"$160,000 "
23661,"$90,000 "
23662,"$100,000 "
23663,"$100,000 "
23664,"$110,000 "
23665,"$120,000 "
23666,"$30,000 "
23667,"$30,000 "
23668,"$40,000 "
23669,"$50,000 "
23670,"$60,000 "
23671,"$60,000 "
23672,"$60,000 "
23673,"$60,000 "
23674,"$60,000 "
23675,"$60,000 "
23676,"$60,000 "
23677,"$60,000 "
23678,"$60,000 "
23679,"$50,000 "
23680,"$50,000 "
23681,"$50,000 "
23682,"$50,000 "
23683,"$50,000 "
23684,"$50,000 "
23685,"$60,000 "
23686,"$60,000 "
23687,"$30,000 "
23688,"$30,000 "
23689,"$40,000 "
23690,"$40,000 "
23691,"$20,000 "
23692,"$20,000 "
23693,"$20,000 "
23694,"$20,000 "
23695,"$30,000 "
23696,"$30,000 "
23697,"$30,000 "
23698,"$30,000 "
23699,"$30,000 "
23700,"$30,000 "
23701,"$40,000 "
23702,"$40,000 "
23703,"$40,000 "
23704,"$40,000 "
23705,"$40,000 "
23706,"$70,000 "
23707,"$70,000 "
23708,"$70,000 "
23709,"$70,000 "
23710,"$40,000 "
23711,"$70,000 "
23712,"$70,000 "
23713,"$70,000 "
23714,"$70,000 "
23715,"$70,000 "
23716,"$70,000 "
23717,"$60,000 "
23718,"$60,000 "
23719,"$40,000 "
23720,"$60,000 "
23721,"$60,000 "
23722,"$60,000 "
23723,"$60,000 "
23724,"$70,000 "
23725,"$40,000 "
23726,"$60,000 "
23727,"$60,000 "
23728,"$60,000 "
23729,"$70,000 "
23730,"$60,000 "
23731,"$60,000 "
23732,"$60,000 "
23733,"$60,000 "
23734,"$60,000 "
23735,"$60,000 "
23736,"$60,000 "
23737,"$60,000 "
23738,"$70,000 "
23739,"$70,000 "
23740,"$70,000 "
23741,"$70,000 "
23742,"$60,000 "
23743,"$20,000 "
23744,"$20,000 "
23745,"$20,000 "
23746,"$20,000 "
23747,"$20,000 "
23748,"$30,000 "
23749,"$30,000 "
23750,"$40,000 "
23751,"$40,000 "
23752,"$40,000 "
23753,"$30,000 "
23754,"$10,000 "
23755,"$20,000 "
23756,"$20,000 "
23757,"$20,000 "
23758,"$40,000 "
23759,"$40,000 "
23760,"$40,000 "
23761,"$20,000 "
23762,"$30,000 "
23763,"$40,000 "
23764,"$40,000 "
23765,"$40,000 "
23766,"$40,000 "
23767,"$10,000 "
23768,"$10,000 "
23769,"$10,000 "
23770,"$20,000 "
23771,"$20,000 "
23772,"$20,000 "
23773,"$20,000 "
23774,"$30,000 "
23775,"$40,000 "
23776,"$40,000 "
23777,"$40,000 "
23778,"$30,000 "
23779,"$40,000 "
23780,"$40,000 "
23781,"$40,000 "
23782,"$40,000 "
23783,"$30,000 "
23784,"$60,000 "
23786,"$20,000 "
23787,"$30,000 "
23788,"$30,000 "
23789,"$30,000 "
23790,"$20,000 "
23791,"$20,000 "
23792,"$20,000 "
23793,"$30,000 "
23794,"$30,000 "
23795,"$30,000 "
23796,"$30,000 "
23797,"$20,000 "
23798,"$30,000 "
23799,"$20,000 "
23800,"$20,000 "
23801,"$20,000 "
23802,"$20,000 "
23803,"$20,000 "
23804,"$30,000 "
23805,"$30,000 "
23806,"$30,000 "
23807,"$40,000 "
23808,"$40,000 "
23809,"$40,000 "
23810,"$40,000 "
23811,"$40,000 "
23812,"$40,000 "
23813,"$40,000 "
23814,"$40,000 "
23815,"$40,000 "
23816,"$40,000 "
23817,"$40,000 "
23818,"$50,000 "
23819,"$40,000 "
23820,"$40,000 "
23821,"$40,000 "
23822,"$40,000 "
23823,"$40,000 "
23824,"$40,000 "
23825,"$40,000 "
23826,"$40,000 "
23827,"$50,000 "
23828,"$70,000 "
23829,"$50,000 "
23830,"$50,000 "
23831,"$50,000 "
23832,"$50,000 "
23833,"$50,000 "
23834,"$60,000 "
23835,"$70,000 "
23836,"$70,000 "
23837,"$40,000 "
23838,"$40,000 "
